Brand|Equity/NPD|Campaign|Country|Agency|Brand Generation|Product|Campaign2|CampaignID|Sub Campaign|Campaign Start Date|Campaign End Date|Planning Target|Media Mix|Channel|Channel Detail|Media Type|Digital Platform|Buying Type|Device|Format|Net Spend (Local)|Currency ISO Code|Spot Length (sec)|GRPs|Adjusted GRPs|TRPs|Admissions|Impacts (000s)|Number/Length of Executions|Impressions|Clicks|Engagements|Valued Views|Reach|Frequency|Comments|OOH Format Category|Week|Facebook Objective|Facebook Buying Type|YouTube Format|Site/Platform|Year|Digital Platform categorisation |Campaign Generation|Category|
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£5,559.73|GBP||||||||396,305|136|||128,159|3.09|||27-8-2021||Auction|||||WALKERS_100C_In_Stream_16-9_Final_SUBS||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£5,743.80|GBP||||||||410,429|156|||135,670|3.03|||3-9-2021||Auction|||||WALKERS_100C_In_Stream_16-9_Final_SUBS||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£5,826.74|GBP||||||||420,110|179|||132,287|3.18|||10-9-2021||Auction|||||WALKERS_100C_In_Stream_16-9_Final_SUBS||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£5,134.92|GBP||||||||326,686|139|||119,649|2.73|||17-9-2021||Auction|||||WALKERS_100C_In_Stream_16-9_Final_SUBS||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£88.64|GBP||||||||49,570|36|||39,540|1.25|||6-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£95.78|GBP||||||||50,471|40|||40,917|1.23|||6-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£19.73|GBP||||||||11,173|6|||10,217|1.09|||6-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£39.65|GBP||||||||18,684|10|||16,518|1.13|||6-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£4.45|GBP||||||||3,078|1|||3,078|1|||6-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£4.58|GBP||||||||3,835|1|||3,835|1|||6-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£1.29|GBP||||||||1,042| |||996|1.05|||6-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£2.06|GBP||||||||1,556|1|||1,484|1.05|||6-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£985.68|GBP||||||||370,660|305|||246,076|1.51|||13-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£737.17|GBP||||||||265,259|254|||193,213|1.37|||13-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£445.47|GBP||||||||157,200|147|||129,918|1.21|||13-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£795.73|GBP||||||||273,928|223|||195,263|1.4|||13-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£52.56|GBP||||||||21,568|12|||18,240|1.18|||13-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£64.25|GBP||||||||27,029|26|||22,848|1.18|||13-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£98.70|GBP||||||||40,936|23|||34,751|1.18|||13-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£71.84|GBP||||||||28,770|23|||26,688|1.08|||13-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£1,225.57|GBP||||||||388,876|324|||268,401|1.45|||20-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£683.56|GBP||||||||221,069|183|||165,336|1.34|||20-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£683.70|GBP||||||||213,685|201|||170,237|1.26|||20-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£482.77|GBP||||||||156,421|117|||127,002|1.23|||20-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£49.77|GBP||||||||16,611|21|||14,271|1.16|||20-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£86.70|GBP||||||||30,727|26|||26,399|1.16|||20-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£95.69|GBP||||||||33,853|35|||29,568|1.14|||20-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£67.20|GBP||||||||23,641|15|||21,087|1.12|||20-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£1,301.46|GBP||||||||444,168|346|||286,076|1.55|||27-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£460.67|GBP||||||||148,524|103|||121,343|1.22|||27-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£496.37|GBP||||||||147,807|142|||121,695|1.21|||27-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£908.45|GBP||||||||281,262|229|||211,389|1.33|||27-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£50.08|GBP||||||||17,372|13|||14,912|1.16|||27-8-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£74.85|GBP||||||||26,373|24|||24,384|1.08|||27-8-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£80.12|GBP||||||||28,578|36|||23,808|1.2|||27-8-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£68.42|GBP||||||||23,901|21|||21,696|1.1|||27-8-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£597.56|GBP||||||||202,803|169|||153,734|1.32|||3-9-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£679.90|GBP||||||||215,700|173|||161,294|1.34|||3-9-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£539.01|GBP||||||||160,386|174|||129,273|1.24|||3-9-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£1,303.13|GBP||||||||402,479|313|||268,531|1.5|||3-9-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£43.75|GBP||||||||14,600|10|||13,040|1.12|||3-9-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£60.11|GBP||||||||21,269|17|||17,545|1.21|||3-9-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£96.91|GBP||||||||34,456|47|||30,073|1.15|||3-9-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£65.61|GBP||||||||22,185|21|||19,564|1.13|||3-9-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£724.59|GBP||||||||226,221|188|||172,226|1.31|||10-9-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£490.21|GBP||||||||149,443|121|||118,947|1.26|||10-9-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£902.15|GBP||||||||258,123|244|||188,675|1.37|||10-9-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£1,056.85|GBP||||||||321,239|260|||226,116|1.42|||10-9-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£47.20|GBP||||||||16,002|13|||15,008|1.07|||10-9-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£46.07|GBP||||||||17,024|15|||15,104|1.13|||10-9-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£93.00|GBP||||||||33,930|36|||29,504|1.15|||10-9-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£68.75|GBP||||||||24,005|26|||21,184|1.13|||10-9-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£908.99|GBP||||||||282,731|209|||210,752|1.34|||17-9-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£887.67|GBP||||||||233,792|173|||171,425|1.36|||17-9-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£357.10|GBP||||||||102,654|76|||86,848|1.18|||17-9-2021||Auction|||||WALKERS_100c_R U SURE_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£543.62|GBP||||||||165,034|129|||129,824|1.27|||17-9-2021||Auction|||||WALKERS_100c_WOT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£81.75|GBP||||||||26,661|27|||23,488|1.14|||17-9-2021||Auction|||||WALKERS_100c_FANCY THAT_PRODUCT 3s – Copy||
Walkers Family Snacks|Equity|100 Calories|UK|OMD|LAYS|Wotsits, Quavers, French Fries, Square|100 Calories|||11-8-2021|22-9-2021|18-54|Digital|Digital: Social|Facebook/Instagram|Paid Social|Facebook/Instagram|Facebook Biddable|Multi-platform|Facebook Feed, Instagram Feed|£76.04|GBP||||||||24,592|32|||20,768|1.18|||17-9-2021||Auction|||||WALKERS_100c_OH REALLY_PRODUCT 3s – Copy||
